"TCD","DLOC","TCLOC","scores_ANN"
0,1,3,4.6
0.6,105,105,5.7
0.3,13,13,3.7
0,19,25,4.1
0,1,5,2.3
0.1,3,19,8.3
0.1,7,26,6.2
0,0,5,7.2
0.3,74,95,2.8
0.1,47,84,5.9
0,1,3,4.1
0.4,112,119,2.9
0.5,48,57,4.3
0.2,18,53,3.2
0.6,246,246,5
0.7,29,31,1.8
0.4,53,62,2.2
0.5,112,136,7
0,20,22,3.9
0.1,4,7,3.6
0.1,3,7,5.5
0.2,47,68,4.2
0.1,3,4,4.9
0.7,49,50,1.9
0.5,3,3,4.9
0.3,23,23,7.6
0.2,14,14,5.2
0.1,6,10,2.5
0.2,5,8,4.1
0.2,3,5,2.1
0,4,5,7.9
0.1,3,9,8.4
0.3,88,164,2.7
0.3,81,175,3.5
0,0,15,3.3
0.1,8,21,3.5
0,7,10,5.7
0.3,9,14,1.7
0.7,42,42,2.2
0.2,23,32,5.1
0.4,15,15,5.2
0.5,27,27,2
0.4,72,72,3.4
0.3,38,51,3.9
0.1,22,23,3.2
0.6,59,59,4.3
0.1,39,39,3.3
0.2,38,43,3.8
0.2,6,21,2.8
0,0,8,2.7
0.1,0,4,5.5
0.3,1,109,3.5
0.2,34,65,2.6
0.4,7,12,1.7
0.1,14,27,7.3
0.7,111,111,3.5
0.2,8,9,3.4
0.6,7,9,1.4
0.3,16,16,4.3
0,4,5,3.2
0.2,101,108,5.2
0,1,1,7.7
0.2,13,14,3.6
0.1,9,25,2.7
0.1,33,35,3.1
0.5,216,231,5.5
0.1,1,17,2.8
0.1,23,23,5.5
0.1,27,32,4.7
0.2,5,12,2.4
0.1,1,19,2.7
0.2,56,76,4.6
0.5,20,20,2
0.8,47,47,2.2
0.2,3,60,5.6
0.1,8,8,6.4
0,8,18,6.5
0.2,18,40,4.2
0.2,16,16,4.5
0,8,10,3.4
0.1,6,13,5.9
0.1,35,35,7
0.3,49,54,4.5
0.1,1,1,1
0.5,214,259,3.9
0,5,10,3.5
0.2,54,54,5.3
0.2,27,31,3.2
0.2,15,20,2.6
0.4,28,28,7
0.3,7,9,4
0.6,14,14,3.2
0.3,26,30,5.9
0.6,35,35,2.5
0.5,40,78,4.3
0.3,40,43,2.6
0.2,7,8,2.2
0,4,10,3.7
0.1,8,13,3.2
0.4,137,137,5.1
0,6,15,4.6
0.2,18,28,3.2
0.1,7,18,7
0.1,0,13,4.4
0.3,19,19,1.2
0.4,5,6,3
0.2,9,9,6.1
0.4,45,45,4.1
0.2,3,3,6
0.6,87,100,5.5
0.3,7,9,1.5
0.1,9,11,5.5
0.5,51,52,3.8
0.1,10,14,4
0.1,12,13,3.7
0.2,31,31,4.5
0.4,117,213,4.5
0.4,43,60,4.7
0.1,7,7,5.8
0.5,99,101,3.5
0.3,18,18,2
0.1,8,9,2.7
0.2,13,15,2.1
0.1,8,8,3.3
0.1,7,40,3.7
0.1,0,14,3.8
0.1,0,10,2
0.5,198,206,4.8
0.3,44,146,2.6
0.1,15,20,3.3
0.1,5,21,2.6
0.1,5,7,2
0.8,18,18,4.3
0.7,56,56,3.2
0.3,44,47,4.7
0.4,42,42,4.7
0.5,339,454,4.4
0.1,7,20,5.8
0.4,17,17,6.1
0.5,157,159,7
0.3,43,44,4.4
0.4,60,62,7.3
0.1,24,35,4.8
0.1,15,40,3.6
0.3,75,81,4.3
0.1,0,13,3
0,6,15,4.5
0.7,12,12,2.5
0.4,18,22,4.4
0.2,20,20,2
0.3,12,15,2.7
0.3,29,29,4.2
0.2,4,6,3.5
0.5,78,78,3.9
0.1,0,1,5.1
0.7,91,91,2.3
0.4,62,62,3.7
0.3,47,73,3.3
0.2,13,14,4.2
0.5,58,59,3.9
0.1,5,13,2.6
0,22,22,6.6
0.6,9,9,1.6
0.6,85,85,6.7
0.4,25,25,3.1
0.5,47,49,4.5
0.3,64,71,4.7
0.4,15,18,3.9
0.6,15,15,3.5
0.2,8,17,2.2
0.7,18,18,1.6
0.2,84,205,7
0.1,2,4,3.1
0.2,21,30,4.7
0.5,9,9,4
0.5,18,18,2.6
0.4,114,132,4.8
0.1,0,17,2.1
0.1,17,18,3.2
0.4,21,25,2.6
0.4,4,4,2.5
0.6,81,81,3.6
0.4,3,5,3.1
0.1,9,9,6.8
0.1,4,7,5.5
0.2,0,8,2.5
0.2,25,25,3.2
0.4,49,49,3.4
0.5,21,28,1.6
0.2,7,8,2.6
0.3,1,3,4.2
0,5,8,3.5
0.4,75,82,4.8
0.4,24,24,4.8
0.3,78,85,3.3
0.2,40,62,4
0.4,12,33,7.1
0.7,90,93,4.5
0.1,4,4,6.9
0,7,35,5.4
0.4,11,45,4.6
0.6,87,201,2.7
0.2,31,38,4.3
0.2,47,57,4.9
0.4,11,49,4.6
0.3,81,86,4.6
0.2,12,27,2.5
0.2,6,10,1.7
0.3,27,27,2.9
0.2,107,141,4.7
0.3,5,37,4.9
0.2,5,8,2.4
0.1,4,17,3.6
0.2,46,56,4.8
0.6,22,22,4.1
0.7,160,161,5.6
0.3,18,31,2.6
0.3,40,43,4.7
0.4,28,37,3.3
0.1,0,110,5.7
0.1,0,20,2.6
0.2,8,13,4
0.5,51,51,4.4
0.3,16,17,3.6
0.2,7,11,4.1
0.4,68,68,4.5
0.2,20,29,3.4
0.5,15,34,5.2
0.2,11,25,2.2
0.1,3,17,5.4
0.5,60,62,4
0.2,24,56,3.3
0.2,5,9,4.2
0.4,25,36,0.8
0.1,4,7,3.3
0.2,5,10,6.1
0.3,168,177,3.7
0.4,20,20,4.8
0.6,49,49,3.1
0.4,4,4,1
0.1,5,7,4.3
0.2,5,9,4.5
0.3,22,22,2.7
0.4,14,16,1.8
0.2,8,13,2
0,4,20,5.8
0.7,15,15,3.1
0.3,0,102,3.5
0.3,23,24,1.9
0,22,28,4.4
0.4,19,19,2.4
0.2,0,5,1.2
0.2,31,37,4.7
0.5,88,100,3.7
0.2,42,53,2.5
0.3,120,174,2.9
0.1,0,4,1.3
0.5,101,103,5
0.3,26,26,4.3
0.2,46,63,4.3
0.1,11,12,3.1
0,0,17,4.4
0.5,14,14,4.4
0,2,6,5.7
0,5,14,5
0.3,24,39,3.6
0.1,0,27,3.1
0.4,282,325,8.2
0.3,30,30,4.2
0.1,58,68,5.8
0.1,0,19,4.6
0.1,1,28,5.6
0.1,11,22,3.1
0.6,76,76,4.1
0.1,3,6,5
0.4,84,95,3
0.4,101,114,3.8
0.1,4,10,4.3
0.3,21,21,3
0.1,14,20,4.6
0.2,10,10,2.2
0.2,14,27,2.6
0.2,14,17,2
0,0,10,4.5
0.3,57,57,5.1
0,3,7,3.4
0.1,26,68,6.1
0.1,21,21,4.8
0,0,2,5.7
0.1,0,29,3.5
0.1,0,9,4.4
0.1,5,8,5.8
0,0,6,6.4
0.2,63,109,3.8
0.3,44,97,2
0.2,3,5,3.8
0.2,0,7,3.1
0.1,13,16,4
0,2,8,5.6
0.3,31,46,1
0,1,7,3.9
0.1,0,3,4.2
0.1,0,8,4.3
0.3,8,23,8.4
0.1,1,10,3.2
0.1,2,7,3.9
0.3,5,5,5.3
0.1,11,11,1.7
0.1,5,13,3.1
0.2,11,13,4.3
0.8,245,246,4.5
0.2,0,40,3.9
0.3,39,50,4.7
0,3,3,7.3
0,5,6,5.6
0.4,137,228,4.6
0.3,38,38,4.4
0.1,0,5,8.2
0,10,13,4.6
0.2,0,21,1.9
0.1,15,29,3.5
0,0,14,2.8
0.3,12,25,4
0.2,8,10,2
0,3,8,5.6
0.4,12,14,0.2
0.4,14,36,2.9
0.4,6,6,1.8
0.3,50,56,4.5
0.3,39,39,3.8
0.3,150,161,3.3
0,3,3,7.5
0.4,15,15,2
0.2,20,21,4.6
0.4,12,12,3.1
0.2,8,12,4.8
0.5,69,77,3
0.1,13,21,2.6
0.2,53,55,8.3
0.3,1,10,1.8
0.3,23,53,2.7
0.2,41,56,3.9
0.5,20,20,2.7
0.3,34,35,6
0.2,7,7,5
0.4,47,54,3.2
0,5,5,1.7
0.3,7,7,0.8
0.1,0,13,5.8
0.2,7,12,3.6
0.5,521,534,4.8
0.2,13,18,5
0.3,3,3,2.4
0.1,8,13,5.2
0.1,3,9,1.8
0.2,25,28,7.3
0.4,213,213,6.8
0.2,46,48,2.4
0.2,25,27,2.4
0.1,7,7,7
0,8,8,2.5
0,6,10,3.5
0.5,5,6,2.9
0.3,4,5,2
0.2,20,45,4.3
0.4,6,6,3.3
0,1,7,5.7
0.7,61,61,4
0,8,22,4.2
0.4,25,25,4.9
0.2,8,14,3.7
0.2,3,6,2.3
0.2,13,13,4.5
0,0,9,4.7
0.3,6,28,6.6
0.4,50,50,6.2
0.6,21,21,4
0.1,15,79,4.5
0.2,27,43,1.4
0.1,7,50,2.9
0.1,23,35,4.6
0.2,17,21,2.6
0.5,17,17,4.8
0.2,4,6,5.9
0.2,8,10,4.2
0.4,13,17,5.7
0.1,2,2,1.4
0,4,8,7.7
0.1,5,29,3.2
0.5,500,543,5
0.1,8,8,4.5
0.5,68,68,4.9
0.1,17,47,3.9
0.8,113,116,5.5
0.2,6,10,0.9
0,0,72,2.4
0.6,89,89,6.6
0.3,25,25,4.6
0.1,18,28,4.5
0.1,8,41,6.5
0.4,123,130,4.9
0.1,3,12,2.9
0.4,14,16,1.6
0.1,29,51,3.6
0.1,8,14,2.7
0.5,11,12,2.6
0.2,15,15,2.2
0.8,19,19,4.3
0.3,12,22,4.6
0.1,11,21,3.7
0.2,50,52,5.2
0.5,46,46,5
0.2,0,16,8.1
0.1,9,24,3.4
0.1,3,9,2.9
0.4,79,79,5.5
0.6,166,173,6.2
0.1,9,14,5.7
0.2,59,101,4.9
0,6,7,3.5
0.3,62,62,5.4
0.1,5,25,2.9
0.2,0,16,8.2
0.4,173,178,5.9
0,4,9,3.6
0.1,0,5,2.9
0.3,23,32,3.8
0.1,0,10,2.9
0,7,8,6.6
0.1,35,87,5.5
0.2,15,17,3.9
0.6,12,12,4.3
0.5,29,29,4.6
0.2,16,16,3.1
0.4,409,451,4.2
0.1,3,18,5.6
0.2,7,13,0.8
0,4,7,4.2
0.1,0,10,4.5
0.1,7,64,4.5
0.2,15,15,4.9
0.2,139,191,3.4
0.2,25,25,5.7
0.1,0,9,6.8
0.4,23,153,4.1
0,1,3,2.8
0.2,6,6,7.5
0,1,2,3.1
0.1,1,1,4.9
0,0,18,6.6
0.6,122,129,4
0.2,0,5,5.8
0.1,8,37,6.4
0.1,36,36,5.2
0.1,22,22,2.7
0.7,129,129,7.4
0.8,9,9,2.6
0.1,0,13,4.6
0.1,22,22,3.1
0.1,1,2,5.7
0.3,5,6,2
0.2,26,31,6.2
0.5,9,9,1.5
0.6,11,11,1.5
0.3,6,7,2
0.1,0,2,5.3
0.4,6,7,2
0.1,6,30,3.1
0.2,20,40,4.8
0.1,5,8,4.1
0.3,69,71,4.6
0.2,5,32,5.6
0.1,8,8,7.2
0,0,4,1.2
0.3,28,41,7.8
0.4,208,220,4.6
0.1,0,2,5.1
0,3,6,5.7
0.7,27,27,7.8
0.6,262,269,4.8
0.1,7,13,2.4
0.6,83,83,3.7
0.1,31,33,6.7
0.3,11,11,4.6
0.3,34,39,3.4
0.5,52,55,4.5
0.2,14,16,2.7
0.1,59,90,5.2
0.6,51,54,4.4
0.5,153,161,4.9
0.4,59,60,2.7
0.1,0,26,5.4
0.2,0,2,3.9
0.5,161,166,4.3
0.5,90,90,4.4
0.3,42,42,4.1
0.1,7,8,2.3
0.5,293,293,3.9
0.5,146,160,6.5
0.4,9,9,2
0.2,17,27,1.3
0.1,20,38,5.8
0.4,37,37,2.5
0.3,26,39,5.5
0.1,4,8,0.8
0.1,9,15,3.8
0.5,3,3,0.1
0.3,102,129,3.8
0.2,0,5,3.9
0.1,10,22,3.6
0.3,0,3,3.8
0.2,0,10,1.7
0.3,6,6,7.4
0.3,4,5,1.2
0.5,73,73,4.5
0.3,0,9,1.7
0.5,144,242,3.3
0.2,6,8,4.1
0.3,18,21,4.8
0.7,130,130,4.1
0.2,0,11,7.3
0.4,43,43,5.6
0.4,1321,1434,5.1
0.1,5,10,3.4
0.5,48,48,4.4
0.4,152,152,6.3
0.2,12,51,2.9
0.5,15,15,4.3
0.2,30,32,3.6
0.4,23,23,2
0.1,1,6,2.6
0.3,8,8,3
0.1,29,62,3.6
0.1,20,22,6.6
0.5,11,11,2.5
0.1,19,25,3.3
0.1,10,10,4.3
0.5,10,10,2.5
0.1,10,10,2.3
0.2,9,20,3.3
0,0,25,6.4
0.3,13,16,2.7
0.4,22,24,4.9
0.3,19,19,2.2
0.5,17,17,4.3
0.8,0,43,1.6
0.6,5,5,1
0,1,2,3.3
0.1,4,5,4.9
0.1,4,5,3.1
0.4,11,11,2.5
0.4,107,122,5.9
0.2,108,311,8.6
0,8,28,6.7
0.4,103,103,5.3
0.1,12,18,5.2
0.6,7,19,5.6
0.4,327,385,5.8
0.6,51,51,4.3
0,6,8,5.6
0.3,285,316,6.8
0.1,3,8,1.7
0.4,7,8,1.4
0,6,6,4.1
0.3,2,2,2.2
0.2,26,37,4.9
0,3,8,5.3
0.5,47,47,4.4
0.1,2,2,2.6
0.1,9,10,2.6
0.3,36,37,2
0.6,50,50,3.1
0.1,18,26,3.4
0.2,21,22,3.3
0,0,9,2.2
0.3,5,6,1.7
0.5,15,15,2.2
0.7,22,22,3.3
0,4,17,3.1
0.4,28,28,1.6
0,0,4,1.1
0.2,6,9,3.8
0.2,0,2,4.6
0.4,58,58,3.9
0.2,11,12,3.4
0.4,88,150,3.4
0.3,55,65,2.5
0.4,48,50,3.5
0.2,19,36,5
0,5,20,2.2
0,0,5,2.2
0.6,45,45,3
0.6,55,57,2.8
0.5,142,142,2.2
0.2,4,22,2.8
0.2,9,10,4.3
0,13,32,3.6
0.4,34,34,4.3
0.2,5,6,2.2
0.6,27,29,4.4
0.5,76,76,6.9
0.3,6,7,1.4
0.6,33,33,4.2
0.2,4,12,2.4
0.7,28,28,4.1
0.1,0,20,2.9
0.2,22,22,4.6
0,1,4,5.5
0.4,25,25,4.2
0.3,10,14,2.7
0.5,22,22,3.7
0.3,34,34,4.4
0.2,0,34,3.4
0.2,7,13,2.5
0.4,153,162,4.6
0.2,27,29,3.5
0.3,4,183,4.8
0.3,35,111,7.8
0.2,12,14,3.6
0,2,5,6.1
0,2,11,6.2
0.4,21,21,5.2
0.2,29,31,4.6
0.4,242,248,5.1
0.2,24,73,3.4
0.5,8,8,2
0.2,28,44,3.2
0.2,142,176,4.6
0.1,8,18,3.2
0.3,8,14,2.9
0.2,10,11,2.9
0.4,9,11,2.2
0.2,12,13,2.4
0.1,9,17,4.8
0.2,12,13,2.5
0.4,70,72,3.9
0.1,3,15,6.1
0.2,4,56,2.7
0.2,180,264,5.8
0.6,84,88,3
0.4,111,127,3.9
0.2,29,30,5.4
0.7,0,88,7.3
0,1,3,7.3
0.2,10,22,2.7
0.2,9,9,2.7
0.2,44,49,7.8
0.1,13,30,3.7
0,11,38,6.2
0.3,5,11,2
0.2,65,88,7.5
0,13,41,4.6
0.1,18,18,5.8
0.8,9,9,1.2
0.3,64,79,3.1
0.1,6,6,5.6
0.3,6,9,2.9
0,0,8,2.9
0.7,169,177,7.4
0.1,26,65,5.4
0.1,11,42,6.7
0.1,3,13,3.8
0.3,413,541,6.2
0.5,8,10,3.8
0.4,10,10,2.2
0,0,12,3.1
0.6,0,4,0.9
0.1,4,29,3.8
0.5,946,980,4.7
0.1,5,14,2.3
0.3,21,30,1.7
0.2,52,53,3.2
0.1,3,11,5.7
0,16,38,7.6
0.2,0,5,2.7
0.4,23,31,3.2
0.1,3,8,8.4
0.5,17,17,2.4
0.5,33,34,3.3
0.3,44,44,4.6
0.1,29,63,7.7
0.1,0,22,2.4
0.4,48,98,2.7
0.4,46,51,4
0.4,69,69,4.4
0.1,0,10,1.6
0.2,5,16,2.9
0.3,92,95,5.9
0.7,13,13,2.5
0.2,42,47,4
0.2,8,8,0.9
0.3,69,70,4.6
0,0,13,2.8
0.5,9,10,4.1
0.2,1,84,7
0.2,12,14,6.5
0.5,102,104,3.1
0.4,24,26,4.3
0.1,9,34,4.3
0.5,49,49,1.5
0.5,27,27,4.9
0.2,29,35,3.7
0.2,8,13,4.6
0,4,17,7.4
0.3,137,263,3.2
0.5,43,55,2.1
0.4,22,22,2
0.4,28,28,2.2
0.5,79,79,2.5
0.2,56,103,6.2
0.1,10,15,3.8
0.2,41,43,2.5
0,0,10,3
0.5,36,36,4.9
0.2,35,39,4.4
0.5,64,65,3.5
0.4,26,26,2.2
0.1,25,32,5.3
0.2,13,15,2.6
0.2,8,8,4.2
0.4,16,16,1.8
0.2,27,27,4.4
0.1,1,3,3.3
0.4,29,29,2.3
0.2,19,19,3.8
0,1,16,2.7
0.4,64,65,4.7
0.3,5,5,1.6
0.1,16,42,4.2
0,0,2,6.9
0.5,35,35,2.8
0,0,20,5.5
0.6,60,60,3.9
0.5,60,60,3.9
0.1,3,13,3.6
0.5,5,6,3
0.4,10,12,3
0.5,7,7,2
0.4,20,21,2.4
0,0,2,1.2
0.2,0,2,1.2
0.6,33,33,4.4
0.6,32,34,4
0.1,8,27,3.1
0.1,16,31,3.8
0.6,31,31,4.3
0.2,6,7,0.4
0.1,71,161,8.4
0,0,9,4.6
0.3,84,84,2.5
0,0,20,4.3
0.1,20,25,3.7
0.1,0,3,6.2
0.4,11,11,4.3
0.2,28,34,6.6
0,4,8,7.4
0.6,40,40,4.6
0.3,62,71,3.2
0.1,7,21,1.7
0.2,0,4,4.4
0.1,22,25,2.9
0.2,32,40,3.4
0.5,12,12,4.4
0.7,111,113,2.1
0.1,38,38,5.1
0.1,8,11,2.9
0.4,18,18,3
0.1,1,2,1.5
0.5,206,206,6.2
0.2,11,11,8.1
0.4,29,29,3.2
0.1,85,199,4.9
0.2,10,23,2
0.4,32,32,1.5
0.3,50,59,2.2
0.1,7,20,5.6
0.2,0,1,6.1
0.1,4,7,3.8
0.3,56,58,4.5
0.2,7,8,0.8
0.1,7,11,1.9
0.3,27,27,1.2
0.1,26,27,1.9
0.2,36,45,2
0,2,4,6.1
0.2,14,16,1.9
0.2,27,43,2.2
0.2,0,10,6.5
0.3,23,24,2.4
0.2,7,19,6.2
0.2,3,7,6.1
0.2,38,40,2.8
0.4,65,67,5.5
0.1,4,7,6.1
0.5,62,66,4.3
0.4,82,82,3
0,0,12,5.7
0.5,681,798,4.7
0,0,7,3.5
0.5,17,17,3.2
0.1,33,33,4.3
0.6,498,945,3.9
0.2,18,25,2.4
0.5,160,583,4.6
0.2,37,39,4.9
0.1,0,21,2.9
0.1,22,22,1.8
0.5,142,142,5.6
0.5,89,117,3.4
0.5,14,14,4.3
0.4,75,75,4.4
0.2,0,4,3.2
0.2,66,74,5.1
0.5,113,114,3.1
0.5,57,105,2.9
0.4,21,22,4.7
0.2,8,8,5.3
0.1,12,14,2.5
0.4,53,109,2.7
0,11,16,2.7
0.1,9,19,4.4
0.1,4,17,5.5
0.6,15,15,1.8
0.5,17,17,5.3
0.1,7,9,2
0.3,20,22,2.7
0.2,8,12,1.8
0.5,54,56,4.4
0.3,3,3,0.2
0.3,20,20,0.6
0.5,18,18,2.9
0.2,8,12,2.8
0.8,590,615,4.1
0.3,265,277,4.4
0.7,28,28,1.7
0.1,19,19,4.2
0.2,4,6,1.4
0.6,3,3,3
0.6,8,19,4.2
0.1,64,74,5
0.3,40,40,2.6
0.4,11,13,4
0.5,16,64,3.2
0,5,8,1.9
0.1,3,10,7.3
0.8,527,528,8.1
0.2,214,266,5.3
0.5,27,27,4.6
0.1,13,25,4.9
0.1,9,62,5.3
0.3,2,2,1.4
0.5,37,40,2.6
0.5,46,47,3.7
0.4,16,16,2.2
0.5,149,164,4.9
0,5,6,2.5
0.1,0,8,9.2
0.4,22,22,2.4
0.1,0,29,3.3
0.5,502,505,5.2
0.3,69,77,3.9
0.3,34,37,3.3
0.3,11,12,2.1
0.1,0,15,5.4
0.2,19,34,5.9
0.2,10,10,7.2
0.1,59,70,5.5
0.2,21,35,4.2
0,4,26,3.7
0.4,199,307,2.9
0.1,7,28,5.6
0.3,3,12,4
0.3,52,52,4.1
0.2,13,42,4.2
0.3,11,14,1.2
0.2,5,23,3.1
0.4,3,4,2.9
0.1,5,11,1.4
0.2,10,10,2.1
0.2,17,22,3.2
0.2,5,9,2
0.2,5,8,0.5
0.4,54,63,3.6
0.5,51,51,3.1
0.3,20,20,5.5
0.2,10,13,0.5
0.1,2,8,5
0.4,14,14,4.2
0.6,49,54,2.6
0.6,118,118,3
0.3,88,90,5.2
0.1,4,49,3.9
0.5,18,18,4
0.1,34,87,4.3
0.2,15,15,4.4
0,0,44,5
0.1,16,17,5
0.1,18,25,3.1
0.6,95,105,4.1
0.3,3,4,4.2
0.1,1,12,2.4
0.1,14,104,5.2
0.5,17,17,2.6
0.1,5,7,1.8
0,3,4,2.5
0.2,7,22,6.8
0.4,350,392,5.7
0.5,36,36,5.9
0.4,53,71,4.7
0.1,4,45,4.3
0.3,175,202,5.7
0,0,3,1.3
0.4,150,162,6.8
0.1,0,12,5.1
0.3,46,55,2.7
0.3,36,36,5.6
0.2,34,60,3.6
0.3,4,4,2.8
0.5,628,667,6
0.3,25,25,4.1
0.2,0,2,4
0.4,31,43,4.7
0,6,6,6.5
0.2,9,9,4.5
0.3,44,55,4.8
0.1,0,9,6.9
0.3,0,5,5.4
0.1,0,45,5.8
0.1,0,15,2.8
0.3,27,27,2.1
0.2,13,16,2.8
0.2,12,16,2.7
0.1,0,10,3.6
0.2,6,7,4.5
0.2,59,68,3
0.4,30,33,4.1
0.2,31,31,3.5
0.1,27,44,3.1
0.1,32,43,4.7
0.1,0,4,4.8
0.3,18,22,2.7
0.6,8,8,2.6
0.2,0,10,2.7
0.1,4,6,4.5
0.4,24,28,4.6
0.3,8,8,4.2
0,7,10,6.7
0.1,15,20,5
0.4,8,9,6.7
0.5,138,151,3.3
0.3,0,14,3.8
0.6,74,77,2.1
0.2,7,11,3.2
0.2,0,5,4.8
0.2,68,68,5.1
0.6,109,109,5.1
0.5,95,100,3.4
0.2,4,5,4.4
0.1,5,7,6.1
0.5,62,62,5.2
0.1,3,12,4.3
0.3,388,508,6.1
0.3,11,12,4.6
0.7,122,122,3.8
0.1,12,16,4.4
0.1,3,40,3
0.1,4,15,5.5
0.6,61,66,5.2
0,4,6,4.8
0.1,0,22,2.6
0.2,26,37,4
0.4,5,7,2
0.3,3,10,6.3
0.5,17,27,6.6
0.1,41,48,4.2
0.2,6,11,2.8
0.6,65,68,2.3
0.7,101,101,3.2
0.3,9,9,1.7
0.1,3,18,5.5
0.1,24,42,3.5
0.3,6,8,4.2
0.1,1,3,3.8
0.1,9,15,5.2
0,5,8,3.8
0.2,9,17,3.1
0.2,28,55,3.3
0.7,25,25,1.9
0.5,11,13,2
0.4,124,170,0.9
0.1,6,13,2.6
0.6,52,52,4.1
0.3,9,11,5.2
0.1,10,18,5
0.4,3,4,4.2
0.2,8,11,2.5
0,7,9,5.8
0.2,62,81,3.3
0,7,9,4.9
0.4,15,18,5.9
0.2,30,32,5.5
0,0,4,6.4
0.1,21,86,4.4
0.4,51,51,3.3
0.3,3,3,8
0.3,10,13,0.9
0.4,8,8,5.8
0.4,26,26,3.6
0.3,3,15,4.3
0.4,27,36,2
0.1,1,2,3.3
0.7,94,94,5.3
0.1,4,9,4.5
0,5,20,5.5
0.1,1,1,5.8
0.3,8,8,5.8
0.2,19,19,5.4
0.3,26,26,5.1
0.5,120,120,3.2
0.7,139,139,5.4
0.6,152,152,7.4
0.5,18,18,4.1
0.2,35,91,3.8
0.2,7,12,1.9
0.2,3,14,3.5
0.8,23,23,2.1
0.2,77,95,4.8
0.2,5,16,6.6
0,3,10,4
0.5,5,5,2.6
0.3,42,97,6
0,5,13,5.2
0.3,49,49,5.4
0.3,0,6,0.7
0,10,35,3.6
0.4,18,18,2
0.1,4,10,2.8
0.2,26,28,1.9
0.6,10,10,5.6
0.3,63,63,5.7
0.2,20,30,2.4
0.1,19,27,5.5
0.2,40,53,1.2
0.1,1,7,4.4
0.4,195,227,5
0.1,20,20,0.5
0.2,12,15,6.4
0.2,47,57,6.2
0.2,15,51,2.2
0.6,155,155,5.4
0.2,56,56,5.3
0.3,30,34,2.6
0.8,35,35,5.2
0.1,9,9,1.8
0.2,8,12,1.9
0.6,57,57,4.5
0.2,150,223,4.5
0.2,6,16,4.1
0.2,10,16,1.9
0.3,27,27,3.8
0.3,23,23,2.9
0.2,8,12,5.5
0.3,24,25,3.3
0.2,0,7,5.7
0,6,6,7
0.3,158,176,4.1
0.1,0,3,5.8
0.2,32,50,3.1
0.3,16,39,6.7
0.5,38,38,6.2
0.4,19,19,1.9
0.2,11,11,1.9
0.2,36,46,3.8
0.1,6,17,3.9
0.4,4,4,4.3
0.5,329,329,6
0,1,3,4.3
0.1,8,8,2.1
0.4,380,385,5.1
0.2,11,11,3.3
0,1,1,6.9
0.2,2,22,2.3
0.1,19,23,6.5
0.2,3,6,2.6
0.3,15,19,5.6
0.4,115,129,4
0.3,74,74,4.7
0.3,18,18,3.5
0.8,1960,2006,6.2
0.2,8,11,1.9
0.2,40,41,7.1
0.4,14,14,3.8
0,12,22,5.8
0.6,129,130,5.4
0.2,3,26,4.7
0.3,0,6,3.8
0.6,5,5,2.2
0.2,3,15,3.3
0,0,8,4.4
0.3,2,2,2.3
0.3,139,141,5
0.5,9,9,1.7
0.5,42,45,2.7
0.2,3,26,6.8
0.1,10,10,3.3
0.1,0,9,5.4
0.5,10,10,2.1
0.2,52,58,4.1
0.5,26,26,2.7
0.1,4,17,5.6
0.1,0,144,3.2
0.4,33,82,1.9
0.3,12,13,2.5
0.2,14,14,2
0,3,4,5
0.4,7,7,5.3
0,4,7,3.7
0.6,109,109,5
0.3,0,14,4
0.4,122,158,4.9
0.5,48,62,4
0.1,15,15,4.4
0.5,31,36,2.7
0.2,36,43,4.6
0.4,23,23,3.2
0.1,0,5,1.8
0.2,10,11,2.4
0.3,0,13,2.2
0.1,15,16,3.8
0.6,98,98,5.6
0.4,19,19,2.1
0.3,60,66,0.8
0.2,35,40,4.7
0.7,50,53,3.3
0.1,14,23,3.7
0.4,267,267,6.4
0.2,43,43,5
0.1,16,22,8
0.2,2,5,4.6
0.2,3,18,3.3
0.3,0,6,2.6
0.1,11,18,2.6
0.3,19,33,1.5
0.2,69,101,5.5
0.2,1,1,2.1
0.2,16,20,5.1
0,0,3,7.1
0.2,23,24,4.5
0.4,124,131,3.9
0.1,56,239,5.3
0.2,24,25,4.5
0,7,7,5.3
0.1,29,53,4.3
0.2,6,6,4.9
0,0,6,6.7
0.2,5,14,2.2
0.1,0,1,6.7
0.5,5,5,5.8
0.4,0,7,1.3
0.1,11,11,5.8
0.1,10,12,3.2
0.3,18,59,2.6
0,0,36,4.8
0.6,329,344,5.2
0.7,16,16,2.2
0.1,10,10,5.7
0.4,8,23,2.6
0.3,29,51,2.1
0.6,5,6,1.4
0.5,23,23,4.7
0.6,14,14,1.9
0.2,9,39,2.7
0,5,9,3.7
0.4,94,94,4.5
0.2,44,91,4
0.6,196,197,5.7
0.1,29,38,3.5
0,3,7,5.5
0,5,6,7.4
0.5,116,164,2.3
0.5,3,3,3.9
0,5,6,3.7
0.6,65,65,4.5
0,4,14,3.9
0.4,66,66,6
0.2,34,40,5.6
0.2,34,34,4.7
0.3,9,9,4.6
0.6,65,65,4.6
0.1,0,4,2.2
0,0,5,3.3
0.4,72,72,6.4
0.2,21,21,2.9
0.2,12,18,4.7
0.2,6,12,6.6
0.7,17,27,3.9
0.4,34,45,0.6
0.3,27,27,3.5
0.3,3,9,5.3
0.5,63,63,4.2
0.6,34,34,3
0.5,178,180,7.4
0.4,23,23,4.1
0.2,24,24,4.5
