"NII","RFC","CBO","scores_ANN"
4,10,2,3.9
23,24,4,3.6
1,66,16,3
0,61,4,7.1
0,55,27,3.4
6,21,5,3.6
7,21,12,4.8
0,46,4,7.5
1,36,15,5.8
0,9,4,3.7
61,36,7,4.7
7,6,3,2.7
5,25,3,4.1
1,6,4,4.5
6,12,6,4.5
1,10,4,2.5
1,13,7,2.4
6,11,1,5.4
2,4,1,3.7
0,5,1,1.4
1,16,6,2.6
0,12,6,2.9
1,15,7,2.1
0,54,20,3.4
1,10,5,2.9
69,11,10,1.8
15,43,16,6.6
13,25,15,2.2
9,10,3,4.2
1,26,7,3.2
3,14,6,1.6
1,24,10,5.5
3,20,1,3.6
1,2,4,1.6
0,28,6,5.4
209,148,49,5.1
45,34,15,5.3
0,31,12,4.1
1,15,9,2.3
12,6,1,2.9
4,7,5,1.8
0,6,1,1.4
13,20,8,4.2
1,42,11,6.5
2,2,4,3.6
1,23,8,0.1
1,9,8,0.8
14,43,15,3.4
2,17,13,3.2
8,21,8,2.5
2,7,1,5
11,16,1,7
3,4,5,3.4
53,15,7,3.3
1,18,8,3.8
0,16,1,6.2
8,13,1,4
10,35,13,2.8
0,12,13,1.9
9,9,5,2
3,18,8,3.8
76,55,10,4.3
0,9,7,0.7
2,24,4,9.8
35,27,13,4.3
1,7,2,6.1
29,16,4,4.9
62,32,3,3.9
26,18,1,6.4
0,12,2,3.3
16,35,6,3.9
6,2,1,0.8
1,17,6,7.7
3,8,3,1.7
0,1,6,1.4
1,17,1,2.9
1,15,8,3.6
3,9,1,3.7
3,8,8,2
0,33,3,4.5
0,50,31,3.2
13,49,12,4.1
7,2,0,1.6
1,87,13,4.4
30,12,4,2.3
3,7,5,4.6
1,19,9,5.9
0,12,3,5.5
1,33,17,4.9
11,18,15,3.8
0,80,3,7.4
2,3,5,4.1
77,21,11,4.9
88,98,19,5.4
19,128,44,4.5
8,50,20,2.9
1,40,9,3.1
5,10,13,2.2
2,6,4,1.7
7,7,0,3.5
6,9,1,2.8
0,14,10,5.7
0,18,8,7.1
1,10,3,7.4
2,4,11,3.4
17,7,1,2.4
4,9,4,3.1
2,4,4,4.3
7,36,12,2.8
2,11,6,3.3
3,10,5,3.1
2,15,3,0.2
0,13,2,2.8
10,6,2,2.7
2,9,6,3.1
61,16,3,2.7
10,26,8,2.9
4,12,6,3.4
2,13,7,4.5
0,32,24,3
265,21,7,3.2
0,18,5,3.2
3,9,6,3.1
12,7,1,3.4
3,4,1,2.7
6,11,3,3.2
21,32,16,4.4
0,28,27,3
0,23,3,2.8
10,15,6,6.9
0,42,21,3.1
5,3,2,2.5
0,14,5,3.2
98,15,12,3.3
9,7,2,2.4
0,23,4,3
0,8,2,4.7
56,74,13,6.8
2,23,9,3.1
0,42,27,3.2
0,4,8,2.4
0,9,6,4
1,16,10,3.2
2,29,16,3.1
7,3,1,4.9
2,47,24,4.2
0,49,26,3.5
2,13,5,3.2
0,19,3,2.4
1,12,6,3.6
2,4,5,1.4
1,48,26,1.8
0,38,1,6.5
1,31,15,3.3
6,7,6,4.7
22,15,1,4.1
1,8,9,4.6
0,40,28,3.1
4,17,8,6.6
0,46,6,3.7
21,7,2,3
0,11,8,3.4
0,25,3,2.5
1,9,6,1.9
2,6,5,2.4
10,11,2,3.7
8,44,27,2
2,15,7,4.4
12,13,1,3.7
6,4,3,3.5
10,16,2,4
5,3,2,4.4
19,11,2,3.6
6,7,3,3.7
6,7,2,3.3
0,28,4,3
9,34,17,4.4
4,4,0,2.9
2,7,2,2.6
6,4,1,2.9
2,2,3,0.8
3,14,10,4.6
14,26,1,3
2,11,3,0.2
0,20,3,2.1
1,9,2,4.6
1,9,3,2.2
2,3,1,6.1
369,56,20,4.4
0,4,5,6
16,7,0,3.7
23,2,1,2.3
0,25,3,2.3
25,12,0,4.4
14,5,0,2.2
8,32,9,3.5
1,6,5,2.4
2,36,9,3.1
1,12,7,4.4
2,16,4,3.2
90,10,2,2.9
1,16,1,4
0,24,3,2.1
5,9,2,3
9,12,4,3.1
1,5,1,8.2
249,101,27,4.6
0,37,28,3
0,25,4,2.1
16,91,37,4.3
8,15,7,5.2
0,9,3,1.4
0,10,1,3.6
8,35,11,2.6
0,32,19,4.8
0,17,17,3.2
2,20,5,2.4
0,26,3,2.3
12,6,2,2.6
32,19,7,3.7
0,8,11,0.8
0,10,3,7.8
9,2,0,2.2
2,26,23,2.7
0,7,10,2.4
11,33,11,2.9
15,22,6,2.6
1,6,9,2
2,22,5,3.2
139,39,10,4.5
1,4,6,1.7
0,12,7,4.7
0,26,18,2.2
19,34,13,4.5
4,8,2,2.7
2,39,15,4.2
0,6,5,3.9
0,29,13,4.6
50,13,2,4
0,19,3,2.3
2,14,5,6.6
5,14,1,4
2,42,27,3
0,4,4,3.7
0,12,7,4.9
0,18,4,5.1
26,28,17,6.8
0,13,0,5.7
1,7,2,4.7
3,14,7,2.1
4,5,1,4.2
0,46,46,3.8
3,7,5,2.3
0,26,4,2.4
0,35,24,3
11,9,1,3.8
7,40,22,4.2
2,13,3,4.1
7,3,0,2.2
1,27,3,3.3
5,10,8,2.2
10,18,9,2.2
0,67,41,3.5
12,12,3,2.4
7,2,4,1.2
12,18,6,3.6
16,6,3,3
0,34,31,3.5
0,45,28,3
18,2,3,4.3
17,52,11,4
2,14,3,5.9
0,9,2,3.9
0,6,6,4.1
0,10,1,8
3,4,0,7.1
1,16,10,6.8
4,7,7,2.6
2,42,18,2.1
6,26,15,4.3
11,30,8,5.1
2,10,8,2.8
0,29,7,3.7
0,44,3,6.8
36,23,3,5
1,15,9,6.8
1,6,2,3
0,13,15,2.2
1,61,11,4.1
7,21,8,4.6
1,14,9,2.7
3,21,11,4.2
3,12,3,3.2
8,18,4,3.3
11,11,0,3.5
15,2,2,2.6
69,42,9,4.9
14,25,13,2.5
3,21,10,4.2
2,5,3,3.5
4,4,4,4.2
0,13,3,3.9
6,42,26,1.9
0,21,2,4.1
9,21,7,3.2
0,42,10,6.5
3,22,10,3.8
0,7,8,4.1
0,9,8,4.5
1,14,3,3.3
0,6,7,4
0,10,5,1.9
1,10,12,2.6
32,2,1,1.9
0,14,8,4.8
2,20,11,4.3
0,6,7,4.1
2,16,3,5.7
4,8,1,3.1
2,19,9,4.2
23,24,3,4.3
7,10,4,2.3
5,16,2,3.5
0,13,10,4.1
2,1,3,0.1
0,76,18,5.8
6,3,1,1.7
0,12,9,4
1,45,8,4.7
1,3,2,6.2
0,74,2,7.9
7,18,7,3.4
12,11,0,3.6
0,18,7,2.8
6,3,2,2.6
1,7,4,3.6
1,11,4,3.8
1,10,4,3.7
1,63,17,2.6
0,11,5,1.8
447,108,17,5.1
3,14,14,4.6
2,9,4,4.5
150,50,9,3.9
15,4,0,2.8
1,6,1,3.4
10,15,1,3.2
0,12,4,1.8
117,35,5,5.5
0,7,6,1.5
2,3,2,5.3
0,11,6,3.7
24,26,3,3.6
2,24,19,4.2
0,10,4,5.7
5,12,6,3.7
0,11,5,2.5
2,2,2,4
1,34,4,5.2
0,53,31,3.6
2,10,7,4
0,21,5,2.4
5,38,3,6.1
25,7,0,2.8
1,32,14,4
37,13,5,3.9
4,22,6,3.7
3,10,5,1.9
0,4,5,4
5,23,11,3
2,9,2,3.2
1,9,3,3.5
0,29,2,6.3
2,8,3,3.1
0,9,4,1.5
36,4,3,3.3
1,13,4,2.6
1,11,3,3.4
16,11,0,3.3
0,18,6,3.1
4,10,1,3.9
0,45,10,5.9
2,5,2,5.7
0,12,5,1.8
2,17,13,2.2
0,33,8,5
0,14,6,2.1
4,24,1,5.9
3,21,9,5.5
0,11,6,1.9
0,19,10,1.8
0,10,3,7.4
4,17,14,4.6
9,9,5,2.6
3,6,2,4.2
0,22,11,1.8
95,83,29,3.4
13,21,7,4.2
2,3,6,0.8
1,10,12,2.8
3,9,4,6.1
8,15,0,3.4
1,12,6,4.9
0,12,7,2.4
10,11,1,3.4
5,48,8,4.8
2,12,9,4
3,7,3,1.7
0,52,9,4.3
1,5,7,2.9
12,9,3,3.3
0,66,4,4.9
6,8,5,2.2
72,12,7,7.8
6,5,1,3.1
1,5,6,1.2
5,3,2,1.3
0,15,5,2.5
0,2,4,4.3
0,21,10,2.8
12,2,0,1.3
0,24,14,3.3
0,19,8,2.8
3,96,29,2.4
0,13,9,4
0,20,9,2.8
10,5,1,2.9
2,36,20,2.7
5,4,0,2.8
2,33,18,4.1
2,3,5,1.2
0,20,5,5.8
6,7,2,4.4
4,5,3,3
0,2,4,6
11,42,16,4.2
1,8,3,2.6
0,15,8,2.5
1,4,1,6.5
39,9,1,3.6
4,42,22,5.2
6,13,8,3.5
0,2,2,6.1
2,16,9,2
0,16,4,3.9
4,2,1,3.2
5,34,14,4.9
1,7,1,5.3
0,49,14,3.8
1,6,4,7
1,35,11,3.6
2,3,5,2.6
1,11,1,5.6
5,1,1,1.6
1,27,18,1.8
4,49,8,3.7
1,7,9,2.9
0,5,2,5
1,9,6,2.2
3,8,8,2.8
0,20,1,1.5
1,9,1,5.5
4,4,0,4.3
0,11,4,1.8
1,7,6,3.6
0,16,6,1.8
0,8,6,4.9
0,27,6,3.1
5,2,2,3.4
3,11,10,2.2
1,11,8,3.1
0,15,7,1.8
0,18,3,6.3
0,14,2,4.6
0,35,11,6.5
0,19,6,1.8
3,32,15,3
2,19,7,4.9
0,2,5,7
0,24,11,3.9
0,24,10,2
3,7,4,3
1,8,4,3.5
0,33,6,3.5
0,16,6,2.1
34,66,19,5.2
0,2,4,7
10,2,0,1.6
2,16,4,5.7
4,2,1,1.5
40,35,4,4.7
6,14,7,1.9
28,5,1,1.8
22,13,1,3.9
0,7,7,7
2,86,20,5.6
2,44,15,5.4
8,5,6,1.5
0,36,10,6
0,9,7,7
3,2,4,1.3
1,10,9,2.3
0,5,1,5.5
3,35,2,7.1
15,89,38,2.7
4,6,6,1.4
0,26,13,1.7
0,3,6,0.9
7,3,2,2.3
11,5,1,2.9
11,40,20,2.8
16,9,7,2
2,12,6,2.3
0,30,1,7.1
22,2,0,1.8
1,23,14,4.9
9,58,22,5.1
15,11,7,4.6
2,32,11,5.3
0,95,60,5.1
0,34,1,4.8
2,33,2,3.6
1,12,11,2.3
2,22,8,3.8
1,2,7,4.1
0,6,3,7.2
3,8,2,3.5
1,10,5,4.8
0,41,1,6.4
3,6,7,3.2
0,31,11,3.1
16,31,4,4.7
1,14,13,4.1
1,3,3,1.5
2,1,1,4.7
2,6,0,2.3
2,8,3,3.3
0,9,8,1.3
24,33,7,6.8
1,20,15,4.2
17,18,13,2.4
1,15,9,4
3,23,4,3.9
5,50,10,6.9
3,9,3,4.3
2,7,1,4.2
40,12,3,3.3
37,22,4,3.7
5,15,4,3.5
10,10,5,5.2
0,13,4,2.4
0,31,2,6.8
0,8,3,6.1
1,3,1,4
10,11,3,4
69,30,2,5.8
5,14,3,3.5
0,9,7,2.2
25,11,4,3
8,57,32,5.2
4,6,2,6.3
14,28,12,3
1,21,11,4.6
1,27,21,4.1
14,29,4,4.5
0,14,9,4.2
5,8,3,4
9,26,15,2.6
5,2,0,2.4
9,15,7,3.7
4,27,2,6
20,5,2,5.4
1,23,12,5.8
36,25,1,6
1,21,7,4.6
43,23,1,6.3
0,20,9,2.3
4,27,10,3.9
4,6,0,5
3,2,2,3.7
91,63,15,3.4
4,11,8,3
9,69,20,5
0,7,5,5.2
15,10,3,2.7
2,18,5,4
2,69,21,3.3
4,2,3,1.2
3,20,8,3.4
3,11,4,4.2
4,36,1,6.4
3,17,6,3.9
6,6,6,1.4
4,23,9,3.8
5,3,2,1.8
2,4,5,1.5
20,6,2,3
0,7,10,3
1,6,7,2
1,16,13,4
13,9,2,3.9
10,12,5,4
1,14,6,0.8
0,27,12,2
0,66,3,4.7
11,7,1,3.3
11,1,1,2.3
0,10,3,4.2
3,28,11,2.3
0,28,12,3
1,15,11,3.6
2,9,4,3.1
0,20,11,2.7
5,1,2,2.3
0,73,52,5.3
1,9,5,2.9
12,8,1,7.8
0,21,12,3.3
0,27,4,3.5
1,48,21,2.2
4,63,3,6.8
34,11,2,3.7
10,15,13,0.9
12,27,9,3.2
82,35,3,5
0,11,8,3.1
1,9,3,4.9
0,55,8,7.1
2,22,17,1.7
12,616,34,6.8
1,7,5,1.1
1,5,3,1.1
10,16,7,3.3
0,7,5,3.9
7,7,2,3.9
1,20,4,5
0,32,3,3.9
0,1,6,2.1
0,8,16,1.9
0,13,10,3.2
1,32,15,4.3
0,16,8,2.9
0,7,3,6.9
5,6,1,6
0,34,14,2.9
0,12,5,3.2
0,6,3,1.5
2,2,3,5.3
1,37,23,5.8
0,20,2,3.5
2,1,0,1.3
281,28,10,4.3
8,10,5,4
0,29,19,2.4
1,31,9,4.3
4,6,3,3.7
23,4,2,4.5
1,42,16,2.2
30,16,8,3.3
1,20,13,5.9
1,12,6,4.2
23,16,8,3.1
5,7,2,3.5
0,37,3,7.1
52,15,10,4.6
1,8,3,4.2
7,38,6,7.9
1,3,10,1.2
11,79,6,5.2
0,34,27,2.6
61,27,9,4.4
21,13,6,2.1
0,1,3,4.5
0,8,3,6.8
18,12,2,2.7
201,74,14,5.8
0,29,23,0.8
0,26,13,2.3
6,20,11,2.3
3,21,6,7.2
0,14,9,2.1
10,66,24,4.7
12,54,11,6.8
16,11,3,3.4
3,11,1,5.9
0,1,6,1.8
0,14,7,2.5
0,10,6,3.8
128,18,3,5.5
1,4,3,4.7
0,28,4,4.9
31,10,1,3.7
8,10,3,3.3
27,14,3,4.2
35,10,1,2.8
3,21,9,3.2
2,4,0,1.9
19,6,1,3.1
80,3,2,2.5
5,9,3,3.5
135,15,4,4.7
0,30,22,2.6
0,14,15,1.9
3,4,3,4.3
0,11,14,2.5
0,50,25,3.3
8,19,9,3.7
0,28,20,2.8
0,14,1,3
5,11,7,3.9
0,1,3,5.5
1,7,2,4.2
0,31,1,3.9
2,12,4,3.2
0,20,9,2.9
0,49,42,3.7
8,5,6,3.4
4,42,18,4.6
0,18,5,1.8
55,33,13,4.5
6,12,6,2.4
0,32,6,1.8
0,13,1,2.3
15,10,2,3.7
4,6,2,3.5
0,17,5,4.5
8,3,0,2.6
2,32,9,0.6
0,30,20,2.4
2,5,2,4.5
1,16,3,3.7
2,8,4,4.6
0,20,5,1.5
10,25,4,5.2
0,54,12,3.5
1,19,12,2.5
2,10,8,4.5
20,24,4,4.4
0,43,17,2.6
0,10,4,1.8
0,12,7,1.9
8,14,6,4.3
7,15,13,6.5
1,47,8,4.8
32,27,8,3.9
18,28,5,4.8
0,13,9,1.9
18,26,5,5.4
5,47,24,1.6
10,8,1,4
2,14,2,3.4
1,13,4,3.9
2,11,2,3.2
3,13,2,3.3
5,3,1,3.6
0,21,9,2.1
0,34,16,2.9
6,2,0,2.5
1,7,3,6.3
3,8,4,2.5
2,8,2,4.7
0,10,5,1.8
0,10,3,8.4
15,95,8,4.3
5,2,2,4.3
2,4,1,6.9
1,8,4,4.2
1,1,1,3.9
4,33,8,3.7
2,24,13,2.9
0,17,5,1.8
2,12,2,6.2
16,5,0,5
43,19,1,1.2
4,16,6,2.1
9,19,5,4.5
0,12,3,4.5
42,21,2,6.1
4,11,2,4.1
5,7,4,2.6
17,19,5,3.5
0,20,9,1.8
28,20,3,5.6
3,17,4,5.5
55,71,17,5.4
2,9,1,2.9
0,18,14,2.7
2,11,0,3.3
1,22,11,2.9
4,31,10,7.2
0,27,1,5.2
0,4,8,1.7
2,5,2,2.4
15,3,4,4.3
0,19,17,2.9
1,10,6,3.2
3,9,2,4.8
25,126,46,6.9
14,7,6,4.7
2,38,15,3.1
9,19,2,5.5
11,25,11,4.6
0,4,8,2.2
32,47,15,4.3
0,7,11,3.8
12,15,5,3.2
1,5,3,4.2
1,11,5,3.6
46,10,3,4.2
36,35,8,3.5
0,23,3,1.5
0,12,10,2.5
2,3,3,2.5
1,24,12,3.3
3,10,3,2.4
3,19,9,2.3
14,4,1,3
6,40,18,4.2
1,16,12,1.9
1,20,16,1.4
30,86,21,4.9
0,6,3,3.7
0,32,19,2.9
34,35,5,4.7
1,23,7,2.9
0,7,4,3.7
1,18,8,3.1
0,11,0,5.3
3,5,0,2.8
4,7,0,3.7
5,7,4,3.6
0,17,2,3
6,12,6,2.7
0,66,3,1.7
6,11,4,3.8
5,11,4,3.8
8,2,1,2.5
0,19,14,2.5
0,8,4,1.2
1,31,4,3.9
3,45,2,6.5
1,8,5,1.4
0,18,6,6.1
0,31,4,3.3
16,39,19,2.8
2,11,8,3.4
6,6,2,1.7
0,34,4,3.3
0,24,1,4.3
0,60,7,1.8
36,5,1,3.4
0,92,11,4.3
2,40,3,6.2
0,15,9,2.5
4,20,3,4.1
45,12,0,3.6
8,4,1,4
0,46,8,3.1
0,28,15,3.5
17,16,3,5.5
174,16,10,3.9
0,56,13,4.8
0,7,5,0.8
4,30,1,5.8
0,9,2,5
1,9,2,3.3
1,10,7,5.3
18,14,2,3.9
20,9,0,4.5
0,18,15,2.2
7,9,4,0.7
0,21,4,2.5
2,1,0,5.4
0,6,3,6.5
0,15,2,1.8
11,2,1,1.3
1,8,1,5.7
0,233,9,5
3,14,2,3.9
0,9,9,1.1
11,29,3,3.9
0,9,8,0.7
32,15,4,4.3
0,35,21,2.1
0,16,6,4.8
13,16,1,4.3
9,4,1,3
1,30,15,5.3
4,17,4,3.7
3,55,3,6.6
1,21,8,6.6
35,46,10,5.3
7,7,2,5.2
0,19,9,1.8
5,26,8,5
6,21,10,3.7
1,8,6,4.1
1,8,3,1.4
9,26,10,6
19,19,6,3.8
4,6,0,3.6
6,13,3,3.9
0,9,9,3
3,40,20,4.4
0,26,6,6
17,36,5,5.2
11,23,7,3.6
237,156,12,5.4
1,9,8,3.6
27,13,4,2.1
9,9,4,6.7
16,23,10,2.8
0,52,9,3.9
15,15,4,2.8
60,52,11,4.5
13,11,3,2.3
89,24,6,3.5
14,9,4,2.6
13,18,5,3.8
16,15,10,6.5
1,3,2,5.1
0,73,8,4.6
0,24,4,3.9
13,13,5,1.5
2,57,27,4.9
0,1,1,6.1
6,11,2,3.8
0,26,8,3.2
3,45,8,4.6
12,37,8,4.7
0,205,3,4.7
1,19,6,4.7
1,18,5,2.8
2,13,10,2.4
39,51,23,3.5
35,14,4,3.6
1,13,0,6.5
1,12,5,4
0,13,13,3.4
0,30,6,6.2
0,9,3,3.1
1,12,8,2.6
26,11,4,3.4
65,64,15,4.2
14,13,14,7.8
0,24,21,3.8
0,4,10,3.1
1,23,14,3.8
8,18,7,3.6
0,16,1,5.9
4,9,3,2
1,13,5,6.5
0,42,6,5.2
1,20,5,2.9
2,10,8,2.3
1,43,11,5.3
2,22,11,1.2
6,6,2,2.1
2,8,3,1.2
1,9,5,4.4
16,7,3,2.2
3,35,2,6.2
2,7,8,3
29,12,1,2.5
7,9,3,3
0,37,3,4.6
0,80,4,4.4
36,10,3,3.3
7,5,2,3.3
0,13,9,1.6
1,10,4,4.2
10,6,6,2.1
3,5,8,2.5
0,17,6,3.9
0,15,2,7.1
0,5,2,7.9
2,8,8,3.1
8,10,4,3.3
14,15,6,2.9
2,84,22,5.5
0,47,13,2.8
6,10,7,2.8
5,31,14,4.1
4,5,5,1.4
0,14,1,4.5
0,78,50,1.2
0,28,5,1.8
2,9,1,3
0,36,6,2.3
12,3,0,4.9
4,26,9,4.8
1,6,6,2.7
0,58,4,1.7
24,17,0,4
0,15,13,4
3,5,0,4.6
13,23,8,3
0,14,7,1.8
1,15,27,4.1
0,13,9,3.5
1,6,4,6.3
0,42,17,3.7
3,5,1,1.8
18,23,2,6
0,14,4,1.8
11,4,2,2.4
10,4,2,2.6
36,16,5,3.4
14,8,2,3
3,8,6,2.5
0,13,4,1.9
0,5,4,5
24,127,50,4.6
0,21,11,3.3
7,25,5,4
0,5,7,4.9
113,28,0,5.1
2,1,0,2.7
0,14,3,2.1
24,4,0,6.5
2,20,9,3.8
3,15,10,2.3
0,28,19,3
6,13,11,3.5
2,10,3,2.6
1,12,3,1.9
0,8,0,3.6
1,28,24,1
0,1,3,7
4,17,7,3.8
3,23,6,3
5,9,8,1.7
0,1,4,7
0,58,2,3.8
10,2,1,2.7
3,7,1,3
0,17,6,5.6
2,9,5,2.7
0,4,4,6.1
1,27,11,3.1
2,9,9,2.4
0,20,8,3
8,5,0,4
0,8,10,0.8
17,22,2,3.7
0,28,9,3
0,16,4,3.2
0,48,17,3.4
44,61,18,7.6
1,28,16,3
0,20,6,2.1
1,16,20,3.5
1,10,1,5.3
6,16,3,4
0,11,2,1.9
12,51,19,5.2
1,9,1,3.6
9,13,3,5.3
0,26,4,3.2
3,3,1,3.2
59,31,2,6.6
7,8,4,4.8
52,25,9,3.5
30,3,3,4.1
2,43,26,4.2
0,15,6,3.3
0,11,2,4.1
9,41,13,4
0,4,7,7
0,9,9,1.2
5,11,3,3.6
2,38,15,4.7
1,8,4,2.9
17,21,9,2.5
0,29,14,3.5
2,8,4,2.9
0,9,4,5.1
1,27,29,1.8
9,14,11,1.9
407,42,22,6.9
0,15,3,1.7
0,42,14,2.4
4,3,2,2.2
41,13,6,1.8
16,111,48,2.8
1,3,2,3.8
1,7,10,1.9
3,24,11,5.5
9,240,73,4
1,39,29,5.5
8,7,0,2.6
0,10,3,1.9
5,17,10,2.1
2,12,6,5.3
15,15,6,2.3
19,176,53,4.1
1,5,9,2.1
0,17,8,5.6
0,12,2,1.7
0,14,4,1.9
54,27,11,4.1
1,33,13,2.8
64,36,7,4.6
6,13,4,2.3
2,8,1,5.2
21,101,34,4.2
1,24,4,6.5
3,68,22,3.3
5,30,17,1.9
8,4,1,3.2
5,15,3,2.4
2,39,12,4.3
0,16,4,2.4
5,18,9,1.9
10,1,0,5.6
7,9,6,4
4,3,6,1.2
0,10,2,1.9
4,6,1,5.4
1,6,6,1.8
5,4,7,1.7
1,6,3,6.2
4,23,13,2.4
1,9,4,1.4
3,10,1,2.9
1,13,6,2.9
2,13,12,2.3
0,10,11,3.5
3,19,1,5.7
0,12,3,1.9
41,8,2,4.3
250,49,8,4.9
5,11,12,3.6
86,13,3,3.6
1,14,6,4.2
4,10,1,3.6
2,25,1,6
1,30,14,2.9
0,6,6,4.4
0,0,5,2
0,28,12,3.8
0,12,2,1.9
0,20,6,4.9
56,6,4,5.1
8,9,6,3.1
8,3,6,1.2
18,29,17,5
0,7,3,5.6
3,3,5,1.4
0,15,3,1.9
19,39,9,6.9
1,10,2,5.4
3,7,2,5.3
0,1,7,0.8
24,223,66,4.4
0,28,1,4
1,17,12,2.4
3,32,1,6.2
1,5,4,2.8
7,10,7,2.7
14,14,0,3.3
5,57,12,6.6
43,57,12,4.9
1,14,7,3
0,22,6,3
31,58,19,3.8
0,59,5,4.7
0,63,15,4.2
0,20,3,2.8
3,26,6,4.3
1,13,9,3.3
7,2,0,5.3
0,15,3,3.3
0,24,4,2.8
13,8,1,3.7
0,20,3,3.2
6,16,5,4.9
0,9,5,7
3,27,2,5.9
2,8,9,2.4
10,2,1,6.7
0,46,7,3.3
0,21,4,3.8
1,5,2,1.9
0,25,4,1.8
13,9,0,4.3
0,7,1,3.5
0,6,5,7
7,10,2,3.2
6,1,0,3.6
1,21,9,2.9
5,7,9,2.3
5,4,2,1.9
6,21,8,2.7
0,19,4,2.5
3,4,1,3.7
2,21,0,4.7
0,54,6,4.5
0,35,4,7.1
5,6,0,4
0,14,4,3.8
4,6,5,2.6
17,44,9,4.2
3,17,13,3.5
0,19,1,4.7
2,9,1,2.7
1,14,10,6.7
1,14,8,2.1
0,17,9,1.6
2,5,4,3.7
5,5,5,1.7
2,12,8,4.3
2,5,3,2.9
6,113,6,6.7
0,23,3,2.7
0,62,10,3.1
16,4,3,1.7
2,78,6,5.4
6,4,2,2.7
0,14,5,1.8
2,7,3,2.7
0,7,3,5.4
1,11,1,4
7,9,0,3.3
2,6,7,1.7
234,39,16,6.9
12,22,12,3.9
1,7,4,3.4
1,9,9,1.9
0,18,6,1.8
1,14,6,2.7
11,10,3,2.8
0,19,7,1.8
3,9,3,3.1
1,31,3,3.2
0,21,9,1.8
2,8,1,2.7
6,17,7,3.7
0,4,3,6.5
0,7,6,4.4
6,22,5,3.5
0,22,9,1.8
0,23,9,1.8
2,8,1,2.8
0,21,10,1.8
0,18,7,1.8
3,10,10,2.1
90,68,4,4.8
0,24,9,4.1
6,3,1,3.3
0,27,5,4.2
1,11,2,5.3
6,29,11,2.6
0,16,10,4
0,22,10,1.8
0,11,6,4.7
3,19,5,5.4
65,47,10,5.1
2,27,1,6.1
5,41,24,2.7
7,15,5,5.4
0,11,6,3.8
4,16,9,3.9
5,8,3,2.6
1,10,3,4.8
2,2,2,5.4
2,26,17,1.7
4,8,4,2.3
10,13,5,5.2
3,197,58,3.4
34,19,2,3.5
2,4,3,5.2
189,126,20,7.3
0,18,10,4.1
10,10,3,5.2
1,4,6,1.2
7,20,3,3.1
16,11,8,3.1
2,5,5,1.9
3,40,7,5.3
5,2,2,4.4
1,18,8,2.4
0,6,4,4.9
6,10,1,3.7
2,16,12,1.9
3,15,11,4.8
1,5,7,4
17,6,1,4.2
2,12,1,5.3
29,148,61,5.7
4,10,5,2.8
4,27,13,4.1
2,3,3,2.4
0,18,6,5.6
3,10,10,4.6
9,41,10,3.8
0,16,4,2
0,16,6,5.8
1,7,10,3.3
8,5,3,2.9
0,7,8,0.9
0,10,3,2.1
0,7,3,4.9
0,25,6,2.3
8,35,5,4.1
0,2,0,4.8
0,16,5,1.8
1,5,1,3.2
0,15,11,3.9
367,26,5,3.7
0,13,2,3
0,17,5,4.6
4,77,7,9.3
0,2,4,6.6
5,2,1,2.1
7,12,5,3.3
2,7,4,1.7
0,24,8,4.6
6,13,5,3.6
5,4,3,1.2
9,5,0,2.7
18,12,1,5.4
21,14,2,6.4
1,25,15,3.1
10,8,2,3
3,15,2,5.9
0,29,9,4.7
14,8,0,3.4
4,9,4,1.5
15,20,7,2.9
0,12,5,2.1
0,34,13,4.7
0,13,5,2.1
0,19,8,1.8
1,17,4,7.3
2,150,151,8.5
2,18,5,2.9
0,23,12,4.6
0,8,2,1.5
16,11,1,3.6
1,88,32,4.2
0,12,4,1.4
0,23,15,1.7
1,3,3,7
0,3,4,0.9
0,15,1,3.4
6,4,5,2.9
0,11,1,7.3
6,6,1,5.1
0,19,3,1.8
0,33,2,3.3
2,79,7,6.7
5,92,32,5.2
0,20,4,1.8
4,22,8,4.4
7,8,4,4.5
0,17,6,4.7
1,23,4,3.1
1,16,8,4.3
0,20,7,5.9
1,23,9,4.4
0,1,2,0.9
2,11,0,3.7
1,12,5,2.9
0,5,7,2.9
0,26,16,3.9
0,28,7,2.7
0,6,2,6.2
24,3,4,2
0,25,12,3.6
1,17,0,4.1
0,19,4,1.8
73,212,70,6.3
55,12,0,4
2,9,3,6.1
0,34,10,4.9
1,6,2,5.6
0,77,19,4.5
3,5,3,4.7
0,155,5,8.2
2,15,7,2.1
10,6,2,3.5
67,117,20,5.5
2,58,23,4.9
45,80,59,4.9
293,44,2,5.2
17,41,18,4.5
0,28,4,1.8
2,1,2,2
1,8,7,1.8
15,1,0,0.2
0,27,6,1.8
8,11,1,3.9
4,20,7,1.6
27,39,2,4.5
1,7,7,5
5,10,5,5.8
0,23,9,4.6
34,16,2,3.9
29,14,2,5.4
3,11,5,0.7
3,3,1,6.1
11,25,6,5
0,18,6,4.2
0,12,7,3.8
0,13,7,1.8
0,9,6,1.5
36,15,8,4.5
1,4,4,4.7
0,17,6,4.9
0,12,11,1.6
0,29,7,1.8
6,5,0,2.9
39,14,6,4.1
0,25,5,1.8
0,24,9,4.7
2,14,9,0.9
5,13,5,3.1
124,47,7,6.4
2,5,4,3.3
212,37,19,4.1
1,9,10,2.2
0,25,8,4.3
9,11,7,6.8
0,59,6,3.1
